Date,Open,High,Low,Close,Adj Close,Volume,MA50,MA200,Previous day close price,Change in price,Percent change in price,Previous day volume,Change in volume,Percent change in volume,RSI,Bollinger Upper Band,Bollinger Lower Band,Daily Return,Cumulative Return,20-Day Volatility,Price Volatility,EMA12,EMA26,MACD,Signal,MACD_Histogram,Daily Returns,Direction,OBV,ROC
2004-07-12,4.150000095367432,4.207499980926514,4.037499904632568,4.1875,4.1875,780800,,,4.099999904632568,0.08750009536743164,0.021341487171393725,596800.0,184000.0,0.30831099195710454,,,,0.021341487171393725,0.9738371661058842,,0.10730795047979114,4.126913926535504,4.175703089514329,-0.04878916297882441,-0.04984795125412756,0.0010587882753031533,0.021341487171393725,1,-15436000,-0.026162833894116
2004-07-13,4.184999942779541,4.184999942779541,4.019999980926514,4.019999980926514,4.019999980926514,1674000,,,4.1875,-0.16750001907348633,-0.04000000455486241,780800.0,893200.0,1.143954918032787,41.0827941326543,,,-0.04000000455486241,0.9348836750259546,,0.10557512888439387,4.1104656272110445,4.164169525915232,-0.053703898704187125,-0.05061914074413948,-0.003084757960047646,-0.04000000455486241,-1,-17110000,-0.040572810017267424
2004-07-14,4.012499809265137,4.012499809265137,3.8949999809265137,3.9124999046325684,3.9124999046325684,2366000,,,4.019999980926514,-0.10750007629394531,-0.026741312637809767,1674000.0,692000.0,0.41338112305854247,38.45006441211015,,,-0.026741312637809767,0.909883658392101,,0.12004888614308923,4.080009362198972,4.145527331746146,-0.06551796954717393,-0.05359890650474637,-0.011919063042427555,-0.026741312637809767,-1,-19476000,-0.009493706986949957
2004-07-15,3.9375,3.950000047683716,3.734999895095825,3.8350000381469727,3.8350000381469727,1806000,,,3.9124999046325684,-0.0774998664855957,-0.01980827306700572,2366000.0,-560000.0,-0.23668639053254437,39.20972261113208,,,-0.01980827306700572,0.8918604344274641,,0.14171957925474754,4.042315620037126,4.122525309998059,-0.0802096899609328,-0.05892106319598366,-0.021288626764949144,-0.01980827306700572,-1,-21282000,-0.041249990463256836
2004-07-16,3.8499999046325684,4.099999904632568,3.740000009536743,4.0,4.0,3278800,,,3.8350000381469727,0.16499996185302734,0.04302476146330192,1806000.0,1472800.0,0.8155038759689923,51.59235572064318,,,0.04302476146330192,0.9302325168772626,,0.14203015860351698,4.035805524646799,4.113449361109314,-0.07764383646251538,-0.06266561784929,-0.014978218613225375,0.04302476146330192,1,-18003200,-0.02439022120941492
2004-07-19,4.012499809265137,4.042500019073486,3.9574999809265137,4.002500057220459,4.002500057220459,954800,,,4.0,0.0025000572204589844,0.0006250143051147461,3278800.0,-2324000.0,-0.7087959009393681,50.08210370905816,,,0.0006250143051147461,0.9308139255073938,,0.12602248072188743,4.030681606581208,4.105230894154584,-0.07454928757337598,-0.0650423517941072,-0.009506935779268783,0.0006250143051147461,1,-17048400,-0.0037336320523830846
2004-07-20,4.002500057220459,4.045000076293945,3.882499933242798,4.014999866485596,4.014999866485596,2245200,,,4.002500057220459,0.012499809265136719,0.003123000396361597,954800.0,1290400.0,1.3514872224549643,47.038325094736116,,,0.003123000396361597,0.9337208577656924,,0.10009854852246843,4.028269031181883,4.098547114327252,-0.07027808314536887,-0.06608949806435953,-0.004188585081009347,0.003123000396361597,1,-14803200,0.0018714147231364553
2004-07-21,4.025000095367432,4.025000095367432,2.762500047683716,2.924999952316284,2.924999952316284,25415200,,,4.014999866485596,-1.0899999141693115,-0.2714819303651457,2245200.0,23170000.0,10.31979333689649,27.63561432698347,4.56690460294562,3.440095366536802,-0.2714819303651457,0.6802325168772626,,0.35379892911216276,3.8585353267410216,4.011617694919032,-0.15308236817801024,-0.08348807208708967,-0.06959429609092058,-0.2714819303651457,-1,-40218400,-0.3109540562611697
2004-07-22,2.887500047683716,3.2950000762939453,2.825000047683716,3.244999885559082,3.244999885559082,9824800,,,2.924999952316284,0.31999993324279785,0.10940168836221442,25415200.0,-15590400.0,-0.6134281847083636,36.14894818628615,4.58975023704282,3.3117497019220243,0.10940168836221442,0.7546511027025137,0.07309498294723195,0.4078995296676413,3.764145258866877,3.9548311905219986,-0.1906859316551217,-0.10492764400069607,-0.08575828765442564,0.10940168836221442,1,-30393600,-0.23647061516256895
2004-07-23,3.237499952316284,3.375,3.1875,3.259999990463257,3.259999990463257,1674400,,,3.244999885559082,0.015000104904174805,0.004622528638884793,9824800.0,-8150400.0,-0.8295741389137692,30.533598691016024,4.602545077495604,3.2059548547935197,0.004622528638884793,0.7581394990371221,0.073091504420306,0.4306607643572863,3.6865844483432433,3.9033622127398697,-0.21677776439662644,-0.12729766807988216,-0.08948009631674428,0.004622528638884793,1,-28719200,-0.20049047278741994
2004-07-26,3.387500047683716,3.387500047683716,3.2200000286102295,3.319999933242798,3.319999933242798,1286000,,,3.259999990463257,0.059999942779541016,0.018404890477013325,1674400.0,-388400.0,-0.2319636884854276,32.01160273097666,4.617639400586869,3.1278605202581633,0.018404890477013325,0.772092973483198,0.07244749989850313,0.41773730566270445,3.6301868306354823,3.860150192036383,-0.2299633614009009,-0.1478308067440859,-0.08213255465681499,0.018404890477013325,1,-27433200,-0.15628971244719503
2004-07-27,3.3450000286102295,3.3575000762939453,3.2750000953674316,3.2850000858306885,3.2850000858306885,751200,,,3.319999933242798,-0.034999847412109375,-0.010542122926467501,1286000.0,-534800.0,-0.41586314152410575,33.81001147818867,4.623636029763308,3.050363899664793,-0.010542122926467501,0.7639534744460764,0.0723223604107711,0.4106887869512827,3.577081177588591,3.817546480465591,-0.24046530287699985,-0.1663577059706687,-0.07410759690633115,-0.010542122926467501,-1,-28184400,-0.19878044823391727
2004-07-28,3.262500047683716,3.305000066757202,3.1500000953674316,3.247499942779541,3.247499942779541,1534800,,,3.2850000858306885,-0.03750014305114746,-0.011415568362661,751200.0,783600.0,1.0431309904153356,35.32550526424211,4.612754098640104,2.975995834602694,-0.011415568362661,0.7552325113326448,0.0719332660963743,0.40466242255332446,3.526376372233353,3.775320811007365,-0.24894443877401207,-0.1828750525313374,-0.06606938624267467,-0.011415568362661,-1,-29719200,-0.2244776256048857
2004-07-29,3.25,3.3375000953674316,3.237499952316284,3.240000009536743,3.240000009536743,908000,,,3.247499942779541,-0.0074999332427978516,-0.0023094483063728077,1534800.0,-626800.0,-0.40839197289549123,30.32036587054492,4.602613641086938,2.908386300738929,-0.0023094483063728077,0.75348834088843,0.07189546052262387,0.3957836843788003,3.4823184702800285,3.7356674183058374,-0.2533489480258089,-0.1969698316302317,-0.05637911639557716,-0.0023094483063728077,-1,-30627200,-0.19402984454989958
2004-07-30,3.240000009536743,3.299999952316284,3.137500047683716,3.252500057220459,3.252500057220459,815200,,,3.240000009536743,0.01250004768371582,0.0038580393971983096,908000.0,-92800.0,-0.10220264317180616,27.843599646552875,4.584639263263574,2.8508606671182015,0.0038580393971983096,0.7563953285929071,0.07193446225001666,0.34903248695217587,3.4469617913477872,3.6998772434106244,-0.25291545206283716,-0.2081589557167528,-0.04475649634608436,0.0038580393971983096,1,-29812000,-0.16869006095837624
2004-08-02,3.244999885559082,3.2699999809265137,3.1424999237060547,3.202500104904175,3.202500104904175,1297600,,,3.252500057220459,-0.04999995231628418,-0.015372775230329538,815200.0,482400.0,0.591756624141315,29.485569779837604,4.52435851882131,2.8068914334949744,-0.015372775230329538,0.7447674332211771,0.07020080231387707,0.2739044757772815,3.409352301125693,3.6630344924101466,-0.2536821912844536,-0.21726360283029297,-0.0364185884541606,-0.015372775230329538,-1,-31109600,-0.1649282729990309
2004-08-03,3.200000047683716,3.2725000381469727,2.997499942779541,3.0325000286102295,3.0325000286102295,2944400,,,3.202500104904175,-0.1700000762939453,-0.0530835505777546,1297600.0,1646800.0,1.2691122071516645,28.5888065297235,4.461672056445196,2.7478278987321114,-0.0530835505777546,0.7052325335111163,0.07074025776200865,0.12362128801112807,3.3513750284310064,3.6163282358323747,-0.2649532074013683,-0.22680152374450804,-0.03815168365686025,-0.0530835505777546,-1,-34054000,-0.24187499284744263
2004-08-04,3.0325000286102295,3.0374999046325684,2.987499952316284,2.994999885559082,2.994999885559082,2746800,,,3.0325000286102295,-0.03750014305114746,-0.012366081680907137,2944400.0,-197600.0,-0.06711044695014268,29.156322376017002,4.41849724548316,2.682752711601496,-0.012366081680907137,0.6965115703976847,0.07046286400850942,0.10713959095090497,3.2965480833737875,3.5703039135899086,-0.27375583021612115,-0.23619238503883067,-0.03756344517729049,-0.012366081680907137,-1,-36800800,-0.2517177157421546
2004-08-05,2.997499942779541,2.997499942779541,2.6700000762939453,2.7249999046325684,2.7249999046325684,3030400,,,2.994999885559082,-0.26999998092651367,-0.09015024749361966,2746800.0,283600.0,0.10324741517402058,19.929241410520376,4.4121842778006615,2.5680656754692976,-0.09015024749361966,0.6337208799441638,0.07243835636443337,0.18504957959806317,3.2086175943366766,3.507688801815291,-0.2990712074786144,-0.2487681495267874,-0.05030305795182696,-0.09015024749361966,-1,-39831200,-0.3212951443961537
2004-08-06,2.7249999046325684,2.75,2.677500009536743,2.692500114440918,2.692500114440918,1797200,,,2.7249999046325684,-0.03249979019165039,-0.011926528928092761,3030400.0,-1233200.0,-0.40694297782470956,19.53487964627992,4.360480234901559,2.4790197393492353,-0.011926528928092761,0.6261627895371733,0.07118724585771422,0.23094026419994043,3.1292149051219442,3.4473044546023743,-0.3180895494804301,-0.262632429517516,-0.055457119962914136,-0.011926528928092761,-1,-41628400,-0.0794871253557633
2004-08-09,2.737499952316284,2.762500047683716,2.7149999141693115,2.747499942779541,2.747499942779541,1121600,,,2.692500114440918,0.05499982833862305,0.020427047725509073,1797200.0,-675600.0,-0.3759180948141554,21.094637783125506,4.261092449262153,2.434407519266594,0.020427047725509073,0.638953446722987,0.07116090966709986,0.24088323684174268,3.070489526300036,3.3954670833562384,-0.32497755705620257,-0.2751014550252533,-0.049876102030949276,0.020427047725509073,1,-40506800,-0.1533127766794441
2004-08-10,2.75,2.759999990463257,2.7200000286102295,2.75,2.75,733200,,,2.747499942779541,0.0025000572204589844,0.0009099389526938673,1121600.0,-388400.0,-0.3462910128388017,42.08144854958406,4.177165218460994,2.3913347519751027,0.0009099389526938673,0.6395348553531183,0.07108576355305561,0.24032733727796288,3.0211834453307995,3.347654706811332,-0.3264712614805325,-0.28537541631630914,-0.04109584516422338,0.0009099389526938673,1,-39773600,-0.15644171532368134
2004-08-11,2.737499952316284,2.737499952316284,2.6475000381469727,2.6549999713897705,2.6549999713897705,628400,,,2.75,-0.09500002861022949,-0.03454546494917432,733200.0,-104800.0,-0.1429350791052919,16.477272881210354,4.105070099100316,2.3376798780115,-0.03454546494917432,0.6174418264237419,0.07116896795431737,0.2424070812523307,2.964847526262949,3.296346948631957,-0.3314994223690082,-0.29460021752684895,-0.03689920484215925,-0.03454546494917432,-1,-40402000,-0.20030119735679963
2004-08-12,2.680000066757202,2.682499885559082,2.4800000190734863,2.497499942779541,2.497499942779541,1578000,,,2.6549999713897705,-0.1575000286102295,-0.05932204531353924,628400.0,949600.0,1.5111394016549968,12.713926795572064,4.045078747118575,2.2639212204564982,-0.05932204531353924,0.5808139144181582,0.07181322478441761,0.2502360327489087,2.8929478980347323,3.2371730963465932,-0.34422519831186094,-0.3045252136838514,-0.039699984628009555,-0.05932204531353924,-1,-41980000,-0.23972606468045488
2004-08-13,2.497499942779541,2.512500047683716,2.367500066757202,2.3975000381469727,2.3975000381469727,2496000,,,2.497499942779541,-0.09999990463256836,-0.04004000277224251,1578000.0,918000.0,0.5817490494296578,6.588230489445948,3.93242030028218,2.216329671107591,-0.04004000277224251,0.5575581236746981,0.07046274088581549,0.24534783855737588,2.8167251503596926,3.17497509203551,-0.3582499416758176,-0.3152701592822446,-0.042979782393572974,-0.04004000277224251,-1,-44476000,-0.261739775091436
2004-08-16,2.4000000953674316,2.4625000953674316,2.25,2.430000066757202,2.430000066757202,2171200,,,2.3975000381469727,0.03250002861022949,0.013555798996086166,2496000.0,-324800.0,-0.1301282051282051,9.669808243975098,3.7807827975163035,2.2107171748271415,0.013555798996086166,0.5651162695278673,0.07074542344003296,0.2133998671196415,2.757228983651617,3.1197917568297098,-0.3625627731780927,-0.32472868206141425,-0.03783409111667846,0.013555798996086166,1,-42304800,-0.24999998160350478
2004-08-17,2.4700000286102295,2.747499942779541,2.4700000286102295,2.742500066757202,2.742500066757202,2968000,,,2.430000066757202,0.3125,0.12860081951233293,2171200.0,796800.0,0.36698599852616054,31.086144128070984,3.5598386187644238,2.3044113736061815,0.12860081951233293,0.6377906849089034,0.07824848015756851,0.1789476996679475,2.7549629964370914,3.091844224231746,-0.3368812277946547,-0.32715919120806236,-0.00972203658659232,0.12860081951233293,1,-39336800,-0.15680245395571046
2004-08-18,2.7249999046325684,3.0374999046325684,2.6700000762939453,2.987499952316284,2.987499952316284,1697600,,,2.742500066757202,0.24499988555908203,0.0893345048661296,2968000.0,-1270400.0,-0.4280323450134771,41.9713800624725,3.563436386372925,2.307063605997681,0.0893345048661296,0.69476739995347,0.05399215105199846,0.17741192899786717,2.790737912726198,3.084115018904675,-0.2933771061784767,-0.32040277420214525,0.02702566802366857,0.0893345048661296,1,-37639200,-0.06713509618895819
2004-08-19,2.987499952316284,3.0625,2.924999952316284,3.0425000190734863,3.0425000190734863,1309600,,,2.987499952316284,0.05500006675720215,0.018410064480355537,1697600.0,-388000.0,-0.2285579641847314,43.498449909947155,3.538646920717118,2.311603085004928,0.018410064480355537,0.7075581125854624,0.04800288318726226,0.21439529356009382,2.829470544471935,3.081032426324587,-0.2515618818526524,-0.3066345957322467,0.05507271387959434,0.018410064480355537,1,-36329600,0.0032976060573493005
2004-08-20,3.125,3.299999952316284,2.9725000858306885,3.1500000953674316,3.1500000953674316,4034800,,,3.0425000190734863,0.10750007629394531,0.03533281039277747,1309600.0,2725200.0,2.08094074526573,48.430492889994014,3.522384623906544,2.3168653923059193,0.03533281039277747,0.7325581292193161,0.048716712805849695,0.25829839133759486,2.8787827830712422,3.086141142549983,-0.2073583594787407,-0.2867793484815455,0.07942098900280481,0.03533281039277747,1,-32294800,0.05175299356628038
2004-08-23,3.174999952316284,3.237499952316284,3.0899999141693115,3.125,3.125,1127600,,,3.1500000953674316,-0.02500009536743164,-0.007936537971601432,4034800.0,-2907200.0,-0.7205313770199266,53.027822474218404,3.4912967790933394,2.3284532437948444,-0.007936537971601432,0.7267441538103616,0.0485312473524654,0.285653372900759,2.916662354906436,3.0890195764351693,-0.17235722152873345,-0.2638949230909831,0.09153770156224966,-0.007936537971601432,-1,-33422400,0.1467890309601192
2004-08-24,3.1500000953674316,3.194999933242798,3.1050000190734863,3.192500114440918,3.192500114440918,1072400,,,3.125,0.06750011444091797,0.021600036621093777,1127600.0,-55200.0,-0.048953529620432756,56.34029673815806,3.4754713654041267,2.33502866034508,0.021600036621093777,0.7424418541468313,0.04876265585719093,0.31376700331844287,2.959098933296356,3.096684801472632,-0.13758586817627583,-0.23863311210804167,0.10104724393176584,0.021600036621093777,1,-32350000,0.18570101346265755
2004-08-25,3.200000047683716,3.262500047683716,3.125,3.240000009536743,3.240000009536743,1200800,,,3.192500114440918,0.047499895095825195,0.014878588376853852,1072400.0,128400.0,0.11973144349123466,69.28839633567554,3.4741577764011584,2.3355922560237685,0.014878588376853852,0.7534883408884302,0.0488022620725747,0.33310993414824847,3.0023144834871847,3.1073007428107142,-0.10498625932352956,-0.21190374155113925,0.10691748222760969,0.014878588376853852,1,-31149200,0.1792538951825995
2004-08-26,3.242500066757202,3.25,3.202500104904175,3.2249999046325684,3.2249999046325684,471200,,,3.240000009536743,-0.015000104904174805,-0.004629661993834189,1200800.0,-729600.0,-0.6075949367088608,70.20871893501189,3.471585377838589,2.3366646440959205,-0.004629661993834189,0.7499999445538219,0.04881328157815404,0.31932664061576327,3.036573779048013,3.116019199241963,-0.07944542019395007,-0.18541207727970144,0.10596665708575137,-0.004629661993834189,-1,-31620400,0.17272723804820678
2004-08-27,3.25,3.302500009536743,3.2249999046325684,3.2874999046325684,3.2874999046325684,463600,,,3.2249999046325684,0.0625,0.019379845534327478,471200.0,-7600.0,-0.016129032258064502,70.37735265105208,3.4780552122767343,2.333694794398986,0.019379845534327478,0.7645348276300291,0.04898626189208243,0.26695411289920684,3.075177798368714,3.1287214737153413,-0.053543675346627406,-0.15903839689308663,0.10549472154645922,0.019379845534327478,1,-31156800,0.23822973260211122
2004-08-30,3.305000066757202,3.315000057220459,3.265000104904175,3.2925000190734863,3.2925000190734863,606000,,,3.2874999046325684,0.005000114440917969,0.0015209474025754677,463600.0,142400.0,0.30716134598792055,70.43314044332374,3.493685129128295,2.3270648689643565,0.0015209474025754677,0.7656976448902915,0.048822611007069104,0.1682474820775437,3.108611986169448,3.1408532178159443,-0.03224123164649617,-0.13367896384376857,0.1014377321972724,0.0015209474025754677,1,-30550800,0.31831835615946646
2004-08-31,3.299999952316284,3.3125,3.174999952316284,3.25,3.25,874400,,,3.2925000190734863,-0.04250001907348633,-0.01290813024366999,606000.0,268400.0,0.442904290429043,73.33332834680226,3.521996229856005,2.3205037653756238,-0.01290813024366999,0.7558139199627762,0.047215449899860505,0.10261882631558754,3.1303639882972254,3.148938164644393,-0.018574176347167626,-0.11065800634444839,0.09208382999728076,-0.01290813024366999,-1,-31425200,0.3555787062726907
2004-09-01,3.299999952316284,3.3324999809265137,3.2899999618530273,3.3324999809265137,3.3324999809265137,512800,3.4182499933242796,,3.25,0.08249998092651367,0.02538460951585031,874400.0,-361600.0,-0.4135407136322049,84.79165996114573,3.565944680811709,2.3103053239566624,0.02538460951585031,0.7749999611876754,0.047260001677642896,0.08793342444182271,3.161461833317116,3.1625353362208464,-0.0010735029037305388,-0.08874110565630482,0.08766760275257428,0.02538460951585031,1,-30912400,0.37139913143034753
2004-09-02,3.319999933242798,3.492500066757202,3.319999933242798,3.4725000858306885,3.4725000858306885,998800,3.4016999912261965,,3.3324999809265137,0.1400001049041748,0.04201053434522506,512800.0,486000.0,0.9477379095163807,93.34675911407537,3.637942851468202,2.3130571714199815,0.04201053434522506,0.8075581236746984,0.04199694053324405,0.09928948994101898,3.209313872165358,3.1854956880437975,0.02381818412156056,-0.06622924770073176,0.09004743182229231,0.04201053434522506,1,-29913600,0.26618049272708166
2004-09-03,3.4749999046325684,3.484999895095825,3.4049999713897705,3.4375,3.4375,924000,3.386649990081787,,3.4725000858306885,-0.03500008583068848,-0.010079218132637124,998800.0,-74800.0,-0.07488986784140972,90.5432391332505,3.6917661296556994,2.3337338817883926,-0.010079218132637124,0.799418569191398,0.0419412234335531,0.10631975857914187,3.2444194302937643,3.2041626741146274,0.04025675617913693,-0.04493204692475802,0.08518880310389496,-0.010079218132637124,-1,-30837600,0.150627633428017
2004-09-07,3.440000057220459,3.440000057220459,3.3499999046325684,3.3575000762939453,3.3575000762939453,1192000,3.3747999906539916,,3.4375,-0.07999992370605469,-0.023272705078124956,924000.0,268000.0,0.2900432900432901,80.44553094022567,3.7268840736034727,2.359615951192059,-0.023272705078124956,0.7808139365966299,0.042671053956460626,0.09174430114344431,3.2618164527553306,3.215521000201984,0.04629545255334655,-0.026686547029137107,0.07298199958248366,-0.023272705078124956,-1,-32029600,0.10353329671182188
2004-09-08,3.3324999809265137,3.3324999809265137,3.2874999046325684,3.309999942779541,3.309999942779541,550000,3.3609999895095823,,3.3575000762939453,-0.0475001335144043,-0.014147470568886988,1192000.0,-642000.0,-0.5385906040268457,69.84613578843121,3.7501684566327764,2.3923315624407095,-0.014147470568886988,0.7697673944088523,0.04298841607236005,0.08223276880501514,3.26922929737444,3.2225194403929143,0.04670985698152563,-0.012007266227004562,0.058717123208530196,-0.014147470568886988,-1,-32579600,0.05079360081525519
2004-09-09,3.309999942779541,3.325000047683716,3.242500066757202,3.2925000190734863,3.2925000190734863,2529200,3.3448499917984007,,3.309999942779541,-0.017499923706054688,-0.005286986105310754,550000.0,1979200.0,3.5985454545454543,66.12902034954908,3.7592357024389944,2.4470143214028637,-0.005286986105310754,0.7656976448902915,0.041870423494010524,0.07809408894710361,3.2728094084050623,3.2277031869618455,0.04510622144321674,-0.0005845686929603026,0.045690790136177044,-0.005286986105310754,-1,-35108800,0.05360000610351556
2004-09-10,3.2874999046325684,3.575000047683716,3.2874999046325684,3.5625,3.5625,2795200,3.3357499933242796,,3.2925000190734863,0.26999998092651367,0.08200454954059255,2529200.0,266000.0,0.10517159576150559,71.99998372396661,3.777463749981952,2.5352862795819515,0.08200454954059255,0.8284883353438124,0.041187802400661916,0.0996647348801453,3.3173771917273607,3.2525029508905976,0.06487424083676308,0.012507193212984373,0.0523670476237787,0.08200454954059255,1,-32313600,0.11589659273164288
2004-09-13,3.5999999046325684,3.875,3.5999999046325684,3.799999952316284,3.799999952316284,4345200,3.331599988937378,,3.5625,0.23749995231628418,0.06666665328176391,2795200.0,1550000.0,0.5545220377790498,79.34781549558605,3.8018406071541735,2.6511594138266616,0.06666665328176391,0.883720879944164,0.040076526508558294,0.1673280529864637,3.3916268472025797,3.293058284329537,0.09856856287304261,0.02971946714499602,0.0688490957280466,0.06666665328176391,1,-27968400,0.17283948800346138
2004-09-14,3.799999952316284,4.022500038146973,3.75,3.9774999618530273,3.9774999618530273,2052000,3.326249990463257,,3.799999952316284,0.17750000953674316,0.04671052941159859,4345200.0,-2293200.0,-0.527754763877382,81.15078193710897,3.843305656486473,2.7644443540039445,0.04671052941159859,0.9249999500984397,0.04030591389855888,0.23858100290034007,3.4817611725334174,3.3437576678497956,0.13800350468362188,0.051376274652721196,0.08662723003090068,0.04671052941159859,1,-25916400,0.23333335797608123
2004-09-15,3.9800000190734863,4.284999847412109,3.924999952316284,4.085000038146973,4.085000038146973,4147200,3.322949991226196,,3.9774999618530273,0.10750007629394531,0.027027046467616778,2052000.0,2095200.0,1.0210526315789474,82.00756689761351,3.9490329599726843,2.7929670476567106,0.027027046467616778,0.9499999667322935,0.03224883416193386,0.29000825489470167,3.57456715185858,3.398664510094031,0.17590264176454884,0.07628154807508672,0.09962109368946212,0.027027046467616778,1,-21769200,0.24258559898073617
2004-09-16,4.087500095367432,4.122499942779541,4.014999866485596,4.065000057220459,4.065000057220459,2518400,3.3226999950408938,,4.085000038146973,-0.019999980926513672,-0.0048959561174413135,4147200.0,-1628800.0,-0.39274691358024694,81.69811212112597,4.051241881250891,2.7985081368689206,-0.0048959561174413135,0.9453488085836015,0.028322765176054983,0.3166714903664864,3.6500183680680998,3.448022698770063,0.2019956692980367,0.10142437231967671,0.10057129697835998,-0.0048959561174413135,-1,-24287600,0.23462415601271736
2004-09-17,4.050000190734863,4.052499771118164,3.7100000381469727,3.9175000190734863,3.9175000190734863,4487600,3.3223499965667727,,4.065000057220459,-0.14750003814697266,-0.036285371727111215,2518400.0,1969200.0,0.7819250317662008,72.34042445260967,4.104695337142841,2.8325546809769713,-0.036285371727111215,0.9110464756523639,0.030614387843591898,0.3223585009412825,3.691169391299698,3.4827987965703167,0.20837059472938124,0.12281361680161762,0.08555697792776362,-0.036285371727111215,-1,-28775200,0.2053846212533803
